user_id,item_name,rating
76561198095458431,Armello,3
joaodiniz67,Ace of Spades,3
facinorousFabulist,DayZ,2
kishacat,Arma 3,3
agente_perry,SUPERHOT,3
76561198101431323,Melody's Escape,5
76561198071717436,STAR WARS™ Battlefront™ II,3
Faibl,Counter-Strike: Global Offensive,3
Failkills007,Emily is Away,5
FairHeaven,BioShock Infinite,3
FakerAU,Garry's Mod,3
76561198066976901,Empire: Total War,5
76561198063709432,Counter-Strike: Global Offensive,3
fall3n_archon,The Legend of Korra™,3
76561198079350354,Survarium,3
76561198066357246,Without Within,5
76561198091160836,Game Dev Tycoon,5
exton,Fallout 3 - Game of the Year Edition,3
rayoz12,Infestation: Survivor Stories Classic,2
CobaltK9,Beat Hazard,5
ninehcg,Counter-Strike: Global Offensive,5
fantasmos,Counter-Strike: Global Offensive,5
farsel,Counter-Strike: Global Offensive,3
76561198091138643,Counter-Strike: Global Offensive,3
peacelandandbread,Dead Island,3
NoCnNoJustice,PAYDAY 2,3
76561198068947146,PAYDAY 2,5
Ludzz420,Goat Simulator,1
FatCatJohnny,Natural Selection 2,5
dr_crazy_mii,Superbrothers: Sword & Sworcery EP,3
sniperspot111,"Hot Dogs, Horseshoes & Hand Grenades",5
schizirenia,NotGTAV,3
76561198063620984,BattleBlock Theater,3
FFFtrooper,How to Survive,5
Avondale71,Garry's Mod,3
feraldog,Counter-Strike: Global Offensive,2
76561198053605335,Warframe,1
Kogus,Remember Me,3
76561198045321868,StarForge,2
76561198034779239,Counter-Strike: Global Offensive,3
deagleone,Counter-Strike: Global Offensive,2
76561197990117063,War Thunder,3
76561198029779195,Terraria,5
Figjam_Theory,PlanetSide 2,2
76561197974804604,Mount & Blade: Warband,3
76561198077815717,Star Trek Online,3
imactuallymlg,Rising Storm/Red Orchestra 2 Multiplayer,5
looongboy,Counter-Strike: Global Offensive,1
Firdorn,Transistor,3
blackbeast1,Robocraft,3
ddoogg,CrimeCraft GangWars,1
76561198084293747,Half-Life 2,5
GamingDuck268,Broforce,2
UnkleFisty,Tactical Intervention,4
Fisticle,Robocraft,5
76561198048348337,Grand Theft Auto IV,5
67samjosh,No Man's Sky,2
76561198081402345,Warframe,3
neonmotiontv,DayZ,3
FlashFlood28,Rust,3
flatwhite,METAL GEAR SOLID V: THE PHANTOM PAIN,3
76561198060883085,Terraria,5
flexi_12,Takedown: Red Sabre,2
76561198028987134,Nether,2
shaco4life,Galactic Civilizations III,5
76561198044321140,To the Moon,3
KoitsumiTH,Total War: ATTILA,3
76561198085227041,Counter-Strike: Global Offensive,5
76561198099643480,Five Nights at Freddy's,2
flynnyfire,Torchlight II,5
fobbsy,Unturned,5
76561198083572392,PlanetSide 2,5
76561198110520529,Trove,5
Forcky,Garry's Mod,5
IV4X,Insurgency,3
76561198074206344,Stardew Valley,5
76561197991899190,Battlepillars Gold Edition,3
76561198072429924,Draw a Stickman: EPIC,5
Foxlebt,Block N Load,1
foxmuldz,The Witcher 3: Wild Hunt,3
76561198026299985,Spec Ops: The Line,3
76561197967445425,klocki,5
france2544,Arma 2: Operation Arrowhead,1
76561198086114745,Goat Simulator,1
franklinhi,Half-Life 2,3
Squarp13,War Thunder,2
76561198155425199,Dead Rising 3,2
Fredderf2,BLOCKADE 3D,4
supersecreturlissupersecret,Tree of Savior (English Ver.),1
76561198121385914,Fallout 4,5
andyalphate,Total War: SHOGUN 2,3
FlyingJewgong,Awesomenauts,3
76561198107979766,APB Reloaded,3
micropretzel,Dead by Daylight,3
76561198147319849,The Binding of Isaac: Rebirth,5
razarealm,Garry's Mod,5
frikinik,Borderlands 2,5
youdog12345,Farming Simulator 15,3
76561197969663913,Evolve Stage 2,1
ImWinKo,Ironclad Tactics,4
sp77150,Neverwinter,3
76561198045755911,Counter-Strike: Global Offensive,5
76561198115944716,Penguins Arena: Sedna's World,5
sexyduck128,Slime Rancher,5
acousticpants,Rocket League,5
76561198045123541,Borderlands: The Pre-Sequel,5
Jeeeeeeeeees,Tomb Raider,3
76561198070492901,Skyborn,5
76561198045664231,S.T.A.L.K.E.R.: Call of Pripyat,3
76561198032360764,Evolve Stage 2,2
sawesd,Counter-Strike: Global Offensive,5
TheRealFurnace,Resident Evil 6 / Biohazard 6,1
mincast2,Mirror's Edge,1
76561198092084120,No More Room in Hell,3
76561198084234298,DEFCON,2
mudgarbs,Fallout: New Vegas,5
76561198079316065,8BitMMO,3
D_55,Quake Live,3
76561198085062072,Farming Simulator 15,5
Gabbies_S,Batman™: Arkham Origins,3
76561198059113058,Contrast,3
Gadwall7,South Park™: The Stick of Truth™,3
evilrussell117,ORION: Prelude,1
yourmummyssexydog,Elite Dangerous,5
GALVANOMETER,Alien: Isolation,3
NXTMidnite,The Bureau: XCOM Declassified,3
76561198045903394,H1Z1: Just Survive,4
gamerjay1234,Counter-Strike: Global Offensive,3
76561198102093684,Grand Theft Auto V,5
76561198040794037,Terraria,5
gamingftw123,Toribash,1
76561198003160177,South Park™: The Stick of Truth™,5
bhajina,ABE VR,3
BlahBlooBleeBlahBloo,Portal,3
decnics,Warface,2
gantaknows,Super Hexagon,1
oyezikezukulento,Transformice,5
76561198144193597,Supreme Ruler Ultimate,3
76561197963392788,Ryse: Son of Rome,3
76561198036292321,PAYDAY 2,3
76561197979731785,Terraria,3
76561198030388123,ShootMania Storm,2
luakbar,Cry of Fear,2
Gelo654,Dishonored,3
GeneralDirection,Sid Meier's Civilization V,5
76561198066298183,Fallout 4,3
76561198039036246,Super Meat Boy,5
bangs8,The Way of Life Free Edition,5
76561198040819276,Outlast,3
76561198096816694,Crusader Kings II,5
gepaoisanaimbot,Borderlands 2,3
MrHamilton,BioShock,3
mc_razza,Garry's Mod,3
Geriland,Kerbal Space Program,3
butwhythough,Majesty: Gold Edition,3
ghostninj7a,Hyperdimension Neptunia U: Action Unleashed,3
76561198055211546,Eternal Senia,5
GhostDragon3110,Sins of a Solar Empire: Rebellion,3
lifeisagamble,Grand Theft Auto IV,3
76561198059533968,Counter-Strike: Global Offensive,1
ghoulneox,Loadout,5
rninetynine,XCOM: Enemy Unknown,5
76561198102169883,Warframe,5
76561198066582913,Spiral Knights,3
philgibs,PlanetSide 2,5
Giggle_Fart,The Mighty Quest For Epic Loot,5
Porjate,"Papers, Please",3
Mitch_brawdogger,Turbo Dismount,3
SMIGDEEK,Squad,5
76561197985031488,Aperture Tag: The Paint Gun Testing Initiative,2
76561198067427048,Dirty Bomb,3
76561198045706351,Dead Effect,3
76561198044733430,Killer is Dead,2
timtim123211,Combat Arms,5
76561198079521138,Tribes: Ascend,3
glaze_evas,Geometry Dash,3
76561198062337556,Mount & Blade: Warband,3
76561198081622518,Undertale,1
marchic,PAYDAY 2,5
Mangoboy2k1,Miracle Fly,3
dignitasgMp,Broforce,3
76561198084267209,DARK SOULS™ II,3
76561198080466065,"Warhammer 40,000: Dawn of War – Soulstorm",3
76561197992622789,Counter-Strike: Global Offensive,2
GoggerDoggles,Bastion,5
goi17,PAYDAY 2,3
MrEpicz,Awesomenauts,3
goldghost,Depth,3
76561198091173609,Counter-Strike: Global Offensive,3
goldenkoi,The Way of Life Free Edition,3
kiiro123,Pool Nation,5
76561198075915471,Sakura Clicker,3
Golden_Flame0,Mercenary Kings,2
76561198056260701,Crusader Kings II,3
76561198023147569,DayZ,3
gominhagomes,Half-Life 2,3
sireatalot,Audiosurf,3
76561198062936111,AdVenture Capitalist,3
76561198055803962,Hurtworld,1
Goochie62,Grand Theft Auto V,5
76561198069172681,Just Cause 2,3
goodround,Super Trench Attack!,5
76561198111206146,Defense Grid 2,5
R3N2O,Dead by Daylight,3
vexisprime,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2
goonmurry,Contagion,5
travismann,Arma 3,3
fernandobeltran,Watch_Dogs,2
76561198084300729,The Sims(TM) 3,3
76561198064945689,Alien: Isolation,2
4234213234124,OMSI 2,3
76561198078377030,Medieval Engineers,2
Gottheart,Sid Meier's Civilization V,3
76561198121562788,The Binding of Isaac,3
Global,Portal Stories: Mel,3
76561198082084688,King Arthur's Gold,3
Kusaryuu,Half-Life,5
myothernamewasalreadytaken,Battlefield: Bad Company 2,3
GreenTornadoe,Tom Clancy's Rainbow Six Siege,3
76561198106068056,No Man's Sky,2
green_crayonz,Metro: Last Light,2
76561198028173029,Realm of the Mad God,5
Gribil,Batman: Arkham Asylum GOTY Edition,3
enricovdoliveira,The Elder Scrolls V: Skyrim,3
deathreaperx,Driver San Francisco,2
76561198144940553,Just Cause 3,3
jakom,Half-Life 2,3
76561198017154363,Path of Exile,3
76561198092347921,1001 Spikes,5
76561198091467967,Counter-Strike: Global Offensive,5
76561198072378985,Starbound,1
76561198045402323,Dead State,3
76561198047263762,Batman™: Arkham Origins,3
76561198046476374,Counter-Strike: Global Offensive,3
Gui123Sparda,The Elder Scrolls V: Skyrim,3
76561197993494697,Shadow Warrior,5
guiote_Br,SteamWorld Dig,5
76561198084127598,Gotham City Impostors: Free To Play,2
76561198059711556,South Park™: The Stick of Truth™,3
jamesreesonswingspanis6ft,Mad Max,3
Donaeman,Crusader Kings II,3
GrotesqueGOD,Hyper Light Drifter,1
76561198058650367,Tribes: Ascend,3
76561198103157285,Toribash,5
76561198082401956,SMITE,1
76561198074642074,Borderlands 2,5
gwayne,Insurgency,5
aomaom29,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,3
HMPatu,SUPERHOT,2
booza473,Ford Racing 3,3
76561197969812413,Undertale,5
76561198082418196,Starpoint Gemini 2,3
blankv15,PAYDAY 2,5
asnnerd,Grand Theft Auto IV,3
76561198037839582,Counter-Strike: Global Offensive,3
HadesXpress,Five Nights at Freddy's 2,2
divienne,Day One: Garry's Incident,2
76561198051272874,Golf With Your Friends,3
76561198049230048,Geometry Dash,3
hanroo,Grand Theft Auto V,3
76561198007070577,Transformice,3
76561198006606435,Counter-Strike: Global Offensive,5
ad1h53mech,BattleBlock Theater,5
76561198070635741,METAL SLUG 3,3
TheJuanAnd0nly,theHunter: Primal,2
kinG_Jason7,Resident Evil 6 / Biohazard 6,3
MickeyDeez,Arma 2: DayZ Mod,5
NIPtoogood,Counter-Strike: Global Offensive,3
76561198077109500,Realm of the Mad God,3
76561198073811740,Left 4 Dead 2,3
76561198079828878,BioShock,3
DisIsHardCore,Left 4 Dead 2,1
decmonk,Counter-Strike,5
76561198068939723,Counter-Strike: Global Offensive,3
76561198035533544,Unturned,3
76561198034664008,Mount & Blade: Warband,5
76561198071324590,Risk of Rain,3
HarisYusuf,Tom Clancy's Ghost Recon Phantoms - NA,4
DarkPulse_ChCh,Elsword,3
getMemMeED,Counter-Strike: Global Offensive,1
76561198081503737,The Forest,5
76561198085383067,Warframe,5
syluxe,Saints Row 2,3
76561198059572487,Borderlands: The Pre-Sequel,3
76561198066051722,Unturned,3
chaoswrecker889,Mark of the Ninja,3
thebigchiklis,Broforce,3
HaxterWTF,Undertale,3
ccmmpp,Grand Theft Auto V,3
76561198044831412,Dead Island: Epidemic,3
HaydOS_,Left 4 Dead 2,3
Hayz93,FTL: Faster Than Light,5
HazardousRusty,Total War: ROME II - Emperor Edition,3
hazz2468,Surgeon Simulator,3
76561198043451293,Counter-Strike: Global Offensive,3
76561198075452263,Emily is Away,5
Headlessone,Grimoire: Manastorm,2
headshotboom,Portal 2,3
HeardTangent,Sanctum,3
joeniel,Naval Action,3
yashitya,Orcs Must Die! Unchained,2
76561197997197174,Command and Conquer: Red Alert 3,5
fuccboihectic,The Elder Scrolls Online: Tamriel Unlimited,1
_Reign,Cortex Command,1
76561198068549495,Counter-Strike: Global Offensive,3
porrada,Trove,2
76561198059399607,Geometry Dash,5
76561198050619485,Robocraft,3
76561198077266421,PAYDAY 2,3
deandri,Reign Of Kings,3
76561198072460153,Unturned,3
76561198106882938,ArcheAge,2
antidamage,Counter-Strike: Global Offensive,5
herio,Unturned,5
76561198096849086,Teslagrad,2
S35,Day of Defeat,2
76561198062214332,METAL SLUG 3,5
76561198064062862,Dead Island Riptide,5
76561198086302347,Magic 2014 ,5
76561198062625286,Robocraft,3
bzr9000,Surgeon Simulator,3
76561198050540147,Brütal Legend,3
juelino,Race The Sun,3
AlexHowie,Blacklight: Retribution,1
turbogranny,DayZ,3
longinus,Borderlands 2,5
76561198078649960,H1Z1: King of the Kill,5
76561198009002611,To the Moon,3
76561197994404273,Don't Starve Together,3
76561198057784617,Prison Architect,3
76561198077658105,Counter-Strike: Global Offensive,1
AnEvilReindeer,Aviary Attorney,5
thisurlisaspah,Worms Reloaded,5
76561198042465147,Call of Duty: Black Ops II,3
xwang,Ballpoint Universe: Infinite,5
76561198034888931,Warframe,2
Hobgoblin101,Terraria,3
76561198066303619,Unturned,5
76561198014910012,Rust,1
76561198063801454,Undertale,5
DrJWATSON,Moirai,1
Ghastkiller,PAYDAY: The Heist,3
76561198087597289,Heroes & Generals,5
ttavr0h,Call of Duty: Advanced Warfare,5
76561198024130541,Unturned,3
76561198061503100,Caster,3
76561198084739540,Rust,3
76561198088045830,Trine 2,5
arzardpavlou,Haunted Memories,3
FD_GOD_BR,Riders of Icarus,5
nayrob,Insurgency,5
LVURFR3NZ,Killing Floor,3
killerinkk,Warframe,3
76561198073339163,Warframe,3
76561198075202352,Chivalry: Medieval Warfare,3
76561198085788881,FTL: Faster Than Light,3
76561198097641296,Reign Of Kings,2
76561198098802468,Geometry Dash,3
76561198114151170,Counter-Strike: Global Offensive,1
Spooky4me,Counter-Strike: Global Offensive,3
76561198072096094,Command and Conquer 4: Tiberian Twilight,2
hungryhungryhitler,Supreme Commander 2,3
HunteR_au,The Culling,3
irongladiator,Rust,3
1337hunter,Rocket League,5
hunterkiller247,Combat Arms,5
76561198077638723,Hacknet,3
Huntux915,Garry's Mod,2
combatente02,Portal 2,3
76561198104700278,Unturned,5
76561198156757844,Counter-Strike: Global Offensive,3
ERROR_LT,Counter-Strike: Global Offensive,3
76561198054447419,Stranded Deep,2
Hype_R,DiRT 3,1
76561198051878549,Sid Meier's Civilization V,2
76561198291759171,Dying Light,3
76561198008725628,Metro: Last Light,5
danielbook,Savant - Ascent,5
76561198088140468,Counter-Strike: Global Offensive,3
Conkaface,BioShock Infinite,5
76561198074377542,The Elder Scrolls V: Skyrim,3
httpPSGareBADsameASarsenal,Fistful of Frags,3
PostmanPot,Heroes & Generals,3
Anhus,Counter-Strike: Global Offensive,5
Flabberdab,Beasts of Prey,3
76561198069617739,Tharsis,2
SyvWolf,Far Cry Primal,5
GamekungX,No More Room in Hell,5
Fanastic_Fox0906,The Elder Scrolls V: Skyrim,3
commander_cong,DayZ,3
swinkymalinky,Disney Infinity 2.0,3
GoonzaalooX,Total War: ROME II - Emperor Edition,2
76561198013199787,Barbie™ Dreamhouse Party™,1
76561198098673552,Rivals of Aether,3
ice32179,Brawlhalla,3
icedragonlord88,Don't Starve,3
Shaun9112,Gods Will Be Watching,3
IceBergs,MX vs. ATV Supercross Encore,5
murilopr,WWE 2K16,3
76561198110176420,Resident Evil Revelations 2 / Biohazard Revelations 2,3
IcedRaven,Half-Life 2: Episode One,3
76561198078610122,DayZ,5
triangless,Portal 2,3
76561198039328471,Borderlands 2,1
76561198064876158,South Park™: The Stick of Truth™,3
76561198047907062,Counter-Strike: Global Offensive,5
ihasMUFFINSWAG,Don Bradman Cricket 14,5
76561198068605419,Awesomenauts,3
IIPaperPlateII,Sid Meier's Civilization V,3
76561197996768219,Terraria,5
76561198062988175,Sid Meier's Civilization V,3
ilostmypokeballs,Sakura Spirit,5
LordMemestar,Unturned,5
76561198069620444,RollerCoaster Tycoon World,4
76561198035565631,Instant Dungeon!,2
brizzlys,PAYDAY 2,2
immunity,Rust,5
ImSeGarner,Arma 2: Operation Arrowhead,3
76561198055088329,Obscure,3
76561198053667228,Creativerse,3
76561198086140906,Ace of Spades,5
Incendius,FaceRig,5
76561197992272514,The Elder Scrolls V: Skyrim,3
76561198044756744,Don't Starve,3
infin15,Helen's Mysterious Castle,3
66d,Dragon Age: Origins,5
INKSE7EN,Castle Crashers,5
inmater,Euro Truck Simulator 2,5
76561198111311213,Counter-Strike: Global Offensive,3
innocentguy,Fallout: New Vegas,5
76561198059653682,Super Meat Boy,5
76561198047525161,Sherlock Holmes: The Awakened - Remastered,3
76561198037738584,Verdun,5
76561198081062889,Call of Duty: Modern Warfare 3,3
76561198028041619,Call of Duty: Black Ops II,1
2828838282,HuniePop,1
76561198042121637,Age of Mythology: Extended Edition,3
ipaqmaster1,Girlfriend Rescue,3
XarxesTheSecond,Dungeon Defenders II,5
76561198077882964,Mountain,5
DylanHimself,Realm of the Mad God,5
TheTrollScript,Move or Die,3
76561198071781219,Unturned,5
helau,WARMODE,2
ONyMi,Zombie Army Trilogy,3
theepichunter,Don't Starve Together,1
76561198073147242,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,3
76561198075205060,ARK: Survival Evolved,2
76561198075231791,Magicka: Wizard Wars,5
76561198132628363,Mount & Blade: Warband,5
IzaiahSalter,Max Gentlemen,3
Izaiby,Majesty 2,2
76561198048712102,METAL GEAR SOLID V: GROUND ZEROES,3
I_am_lion,Garry's Mod,3
76561198047515235,Starbound,5
76561198042165187,No More Room in Hell,3
moth3r888,Saints Row: Gat out of Hell,5
76561198020583276,Borderlands 2,5
76561198078836858,English Country Tune,3
ja1hue,Counter-Strike: Global Offensive,3
76561198017427392,Counter-Strike: Global Offensive,2
yolomangamer,FTL: Faster Than Light,5
jaaccjaacc,To the Moon,5
MSPAINTISCOOL,H1Z1: Just Survive,2
76561198122817042,Half-Life 2,5
76561198093624679,Operation Flashpoint: Dragon Rising,5
nessofonett,Rust,3
jackhaslegs,Portal 2,1
76561198019160833,Mountain,1
Jacler,Counter-Strike: Source,1
dandeman31,Age of Empires II: HD Edition,2
jacob_power,The Elder Scrolls V: Skyrim,3
235269,Middle-earth: Shadow of Mordor,2
tradingitems,Batman: Arkham City GOTY,3
jaice,Blacklight: Retribution,3
jajuny,Garry's Mod,3
Jakerobbo,PAYDAY: The Heist,3
Cibsy,Hurtworld,5
legendary_jake,Super Meat Boy,3
76561198136186637,DARK SOULS III,1
76561198107130093,Aura Kingdom,2
legomagalaga,Train Simulator,5
1stJamestar,Mark of the Ninja,2
76561198059817358,Unturned,5
76561198046879866,Blue Estate,3
jarjarjake,Dust: An Elysian Tail,3
76561198053081572,Five Nights at Freddy's 3,3
obamaisblackiswear,Age of Empires II: HD Edition,3
76561198016407866,STAR WARS™: TIE Fighter Special Edition,3
76561198086238997,Insurgency,3
ECP080,Insurgency,5
jaxar,Rocket League,1
FvckkMyOppz,Toribash,3
BLORGATRON,Rust,5
JazzWazz,Counter-Strike: Global Offensive,3
JazzyS465,Arma 3,2
76561198065776095,War Thunder,3
autismcentral,The Binding of Isaac: Rebirth,3
cooljeeves,Rocket League,3
76561198071867278,Warframe,3
squirt711,Injustice: Gods Among Us Ultimate Edition,3
76561198110146481,Garry's Mod,3
76561198067916016,Mortal Kombat Komplete Edition,2
Jensen_Goh,Alice: Madness Returns,3
jerichoy2k,Unturned,5
DDSHADOW77,Unturned,3
jesa5,Mark of the Ninja,3
jessicax0,Counter-Strike: Global Offensive,3
Jessica_Steamrep_,Trine 2,5
jes7erhead,theHunter,5
Nova-6,Sakura Clicker,1
Ninjo200,STAR WARS™ Battlefront™ II,2
76561198098664585,The Witcher 2: Assassins of Kings Enhanced Edition,5
morfeuoraculo,DRAGON BALL XENOVERSE,3
JohnnyAppleBomb,The Stanley Parable,5
zimran,Just Cause 2,3
jetfantastic,Garry's Mod,3
76561198063458300,Left 4 Dead 2,2
djreap3r,Saints Row: The Third,3
keepwatch173,Unturned,3
Jezza453,Counter-Strike: Global Offensive,1
76561198071913694,Broforce,3
WinstonChurchill,ARK: Survival Evolved,5
76561198081730960,The Elder Scrolls V: Skyrim,5
jikefree,The Legend of Korra™,3
76561197999005150,DiRT Rally,3
JimmyCheese,LYNE,3
jirokanz,Magicka: Wizard Wars,3
jiumohoo,The Binding of Isaac: Rebirth,3
76561198066049729,BEEP,2
JJavier,The Witcher 2: Assassins of Kings Enhanced Edition,3
76561197995247965,Saints Row: The Third,3
joa0p3dr0,Primal Carnage: Extinction,2
JOSAKURA,Rust,3
76561198081343863,Insurgency,5
manehjancok,SC2VN - The eSports Visual Novel,3
asdasdasdasdasdasdasdas,Counter-Strike: Global Offensive,3
icevsfire,Call of Duty: Ghosts,3
The_Mad_Mutant,AdVenture Capitalist,3
inconsequential,Torchlight II,5
thestreetsshallrunwhite,Crypt of the NecroDancer,3
76561198083611262,Counter-Strike: Global Offensive,3
johnnyup,Unturned,3
jojoPL1987,Don't Starve,1
76561198088485452,The Beginner's Guide,5
Snaplez,Counter-Strike: Global Offensive,1
1103703132946,Gun Monkeys,5
jollysmash,TOME: Immortal Arena,1
76561198082640689,Five Nights at Freddy's 3,1
BloodyJonesyM8,Warframe,3
jops70,Undertale,3
Jorbun,The Walking Dead: Season Two,1
JorgeXD132465,Among Ripples,5
76561198074752073,I am Bread,5
josehobold,Call of Duty: Black Ops II,3
JosephCl,Fallout 4,3
76561198152017633,FATE,3
joshodonnell,Supraball,3
76561198073211073,The Binding of Isaac,3
Jozav,Clicker Heroes,3
tishoo,LiEat,3
76561198079529922,Counter-Strike: Global Offensive,1
76561198176716579,Sniper Elite: Nazi Zombie Army 2,3
76561198093336165,Paddle Up,5
76561198024782279,PAYDAY 2,5
76561198050861063,METAL GEAR RISING: REVENGEANCE,5
